order_id,customer_id,product_id,order_date,quantity
6694,1869,154,2025-02-06,4
6695,1336,116,2025-11-10,5
6696,176,102,2025-06-10,5
6697,180,149,2025-07-09,4
6698,704,132,2025-11-30,5
6699,572,172,2025-07-21,1
6700,1221,140,2025-12-01,5
6701,978,130,2025-03-07,1
6702,239,164,2025-11-01,5
6703,664,200,2025-07-01,1
6704,207,144,2025-11-26,2
6705,1610,184,2025-08-20,3
6706,706,175,2025-06-07,1
6707,1881,147,2025-06-11,4
6708,1505,122,2025-03-11,3
6709,454,134,2025-11-24,4
6710,1947,124,2025-09-20,1
6711,949,193,2025-10-05,3
6712,753,128,2025-04-28,4
6713,803,196,2026-01-19,5
6714,430,174,2025-09-24,5
6715,825,200,2025-11-28,5
6716,1683,160,2025-05-01,1
6717,95,154,2026-01-30,4
6718,1344,137,2025-09-28,5
6719,1242,149,2025-07-10,4
6720,1681,114,2026-01-10,3
6721,1779,174,2025-08-05,4
6722,532,194,2025-03-06,4
6723,625,182,2025-04-14,2
6724,1546,134,2025-09-17,1
6725,1752,139,2025-07-18,2
6726,1038,168,2025-11-02,4
6727,814,145,2025-12-20,1
6728,497,110,2025-05-30,3
6729,520,120,2025-03-12,1
6730,575,113,2025-08-13,1
6731,929,109,2025-04-11,4
6732,1103,172,2025-04-16,3
6733,1807,186,2025-11-12,2
6734,566,140,2025-12-23,1
6735,89,146,2025-08-10,4
6736,1977,119,2025-02-13,4
6737,992,117,2025-06-26,1
6738,1025,192,2025-11-22,3
6739,1872,170,2025-09-28,4
6740,1863,134,2025-06-26,5
6741,346,137,2025-02-07,1
6742,932,123,2025-07-29,1
6743,1715,127,2025-05-28,2
6744,187,177,2025-07-01,1
6745,1994,133,2025-04-21,1
6746,1185,180,2025-08-24,5
6747,1981,171,2025-05-04,5
6748,470,111,2025-03-08,5
6749,101,169,2025-11-05,4
6750,461,171,2025-08-27,1
6751,1913,155,2025-09-17,1
6752,87,126,2025-06-28,1
6753,1997,144,2025-11-24,2
6754,996,159,2025-10-03,1
6755,373,115,2025-11-10,4
6756,1915,123,2025-06-24,1
6757,907,186,2026-02-02,4
6758,1729,176,2025-12-05,2
6759,72,155,2025-10-29,4
6760,1387,163,2025-10-02,4
6761,1910,125,2025-12-03,3
6762,423,165,2025-06-26,4
6763,1989,104,2025-09-15,5
6764,742,199,2025-07-29,2
6765,320,123,2025-06-11,1
6766,1838,124,2025-08-02,3
6767,1377,153,2025-09-18,3
6768,1122,124,2025-04-04,2
6769,1638,186,2025-10-03,4
6770,1355,136,2025-07-11,2
6771,125,110,2025-12-12,1
6772,239,197,2025-08-03,1
6773,1852,171,2025-02-16,3
6774,1705,161,2025-12-22,1
6775,1743,140,2025-03-24,1
6776,764,148,2026-02-02,4
6777,1993,152,2025-02-10,1
6778,217,181,2025-09-22,1
6779,874,196,2025-05-25,4
6780,1471,103,2026-01-16,4
6781,1805,108,2025-03-23,5
6782,926,122,2025-11-14,3
6783,26,174,2025-07-25,4
6784,576,158,2025-11-20,2
6785,578,126,2025-02-04,2
6786,896,111,2025-10-20,5
6787,965,180,2026-01-30,1
6788,977,198,2025-05-09,1
6789,959,172,2026-01-31,2
6790,664,188,2025-08-28,4
6791,1692,119,2025-02-17,4
6792,1948,194,2025-09-23,1
6793,1286,138,2025-07-13,3
6794,1791,144,2025-06-03,2
6795,1084,103,2025-09-28,3
6796,1224,111,2025-08-24,1
6797,969,107,2025-03-20,2
6798,133,175,2026-01-08,4
6799,808,179,2025-04-29,4
6800,677,111,2025-07-27,5
6801,380,150,2025-02-24,3
6802,565,116,2025-07-19,5
6803,1018,123,2025-04-08,3
6804,1033,122,2025-06-19,5
6805,909,185,2026-01-18,5
6806,428,144,2025-10-31,2
6807,1180,112,2025-04-29,5
6808,1776,117,2025-06-11,5
6809,1483,188,2025-02-18,1
6810,1750,148,2025-08-28,2
6811,1125,103,2025-06-28,1
6812,789,108,2025-10-23,4
6813,157,190,2025-03-31,3
6814,1183,109,2025-02-04,2
6815,1397,122,2025-03-07,4
6816,1703,114,2026-01-07,3
6817,1313,121,2025-05-14,1
6818,275,148,2025-07-23,4
6819,1984,162,2025-05-01,4
6820,1228,130,2025-09-11,5
6821,1296,193,2025-10-02,3
6822,1807,123,2025-07-12,5
6823,63,164,2025-02-08,2
6824,791,184,2025-09-20,4
6825,569,130,2025-03-16,2
6826,471,157,2025-05-14,4
6827,247,152,2025-07-22,4
6828,690,168,2025-08-11,5
6829,623,143,2025-12-08,1
6830,826,121,2025-07-18,4
6831,458,106,2025-04-06,3
6832,1393,140,2025-05-15,1
6833,1715,122,2026-01-08,4
6834,558,178,2025-08-03,2
6835,1246,104,2025-03-27,3
6836,557,165,2025-09-07,1
6837,1135,150,2025-11-07,1
6838,927,186,2025-10-02,5
6839,1351,153,2025-07-22,4
6840,1236,195,2026-02-01,3
6841,1936,172,2025-05-18,4
6842,951,179,2026-01-20,5
6843,1523,199,2025-09-02,4
6844,1108,178,2025-10-02,4
6845,993,194,2025-02-20,3
6846,1295,183,2025-07-12,5
6847,1667,136,2025-04-22,1
6848,61,170,2025-04-16,3
6849,1098,198,2025-05-28,2
6850,195,186,2025-11-30,4
6851,23,119,2025-08-21,4
6852,453,107,2025-02-19,1
6853,830,118,2025-07-15,2
6854,470,200,2025-07-14,3
6855,409,160,2025-04-10,1
6856,1998,130,2025-11-06,2
6857,392,107,2025-07-09,5
6858,804,139,2025-03-09,1
6859,1286,110,2025-04-15,2
6860,1756,109,2025-02-08,2
6861,1469,172,2026-01-13,2
6862,1066,158,2025-04-16,5
6863,1912,179,2025-07-05,4
6864,51,156,2025-06-18,3
6865,1694,139,2025-08-05,4
6866,1794,123,2026-01-09,3
6867,596,164,2025-10-17,3
6868,1992,118,2025-11-30,1
6869,1547,105,2025-12-17,1
6870,1022,174,2025-04-24,3
6871,488,159,2025-04-15,3
6872,1805,106,2025-03-01,3
6873,1652,156,2025-04-17,4
6874,1903,181,2026-01-28,3
6875,1496,134,2025-07-27,1
6876,1048,144,2025-11-28,5
6877,1730,166,2025-03-02,5
6878,1935,156,2025-11-02,4
6879,1913,114,2025-03-27,2
6880,487,126,2025-12-10,3
6881,1030,195,2025-06-24,3
6882,2000,168,2025-02-09,3
6883,807,130,2025-05-01,4
6884,1653,190,2025-09-09,3
6885,341,166,2025-09-01,4
6886,1776,163,2025-05-19,1
6887,367,172,2025-05-11,1
6888,1269,164,2025-07-08,2
6889,1422,122,2025-04-03,5
6890,361,124,2025-09-03,3
6891,1541,135,2025-08-31,3
6892,1109,111,2025-08-22,5
6893,754,178,2025-12-24,2
6894,1479,161,2025-11-22,1
6895,161,197,2025-12-30,3
6896,576,169,2025-07-26,2
6897,301,200,2025-11-01,2
6898,1032,116,2025-03-19,3
6899,699,181,2025-06-20,3
6900,1476,167,2025-05-27,4
6901,1431,186,2025-11-23,1
6902,1742,135,2025-09-15,2
6903,236,141,2025-05-06,3
6904,747,133,2025-08-07,3
6905,747,158,2025-07-27,3
6906,941,150,2025-03-16,1
6907,818,165,2025-07-11,5
6908,470,114,2025-10-14,5
6909,1645,174,2025-10-14,1
6910,153,164,2025-05-06,5
6911,389,155,2025-10-24,4
6912,90,121,2025-05-10,4
6913,1614,146,2025-07-26,1
6914,1552,122,2025-04-30,2
6915,289,160,2026-01-01,4
6916,561,147,2025-07-16,2
6917,612,113,2025-03-17,2
6918,1955,168,2025-03-05,2
6919,1801,154,2025-11-26,3
6920,278,197,2025-06-17,5
6921,1633,146,2025-05-13,5
6922,183,103,2025-02-23,1
6923,1453,144,2025-07-25,2
6924,761,153,2025-05-11,3
6925,386,189,2025-08-07,1
6926,854,189,2025-05-18,5
6927,1844,173,2025-08-14,1
6928,519,138,2025-03-15,2
6929,1501,106,2025-02-03,1
6930,1956,118,2025-11-13,2
6931,1991,118,2025-10-25,5
6932,1922,187,2025-07-18,5
6933,962,149,2025-07-26,3
6934,1798,173,2025-12-28,5
6935,215,139,2025-05-14,4
6936,326,187,2025-04-25,2
6937,1958,134,2025-11-29,3
6938,568,133,2025-09-12,1
6939,668,113,2025-09-18,2
6940,126,139,2025-10-24,3
6941,365,178,2025-03-30,3
6942,435,119,2025-11-09,1
6943,1587,154,2025-07-25,5
6944,584,192,2025-06-01,5
6945,1160,102,2026-01-11,5
6946,760,156,2025-05-16,2
6947,756,103,2025-12-14,3
6948,1950,134,2025-10-21,3
6949,1686,124,2025-03-13,5
6950,9,129,2025-11-22,4
6951,1650,181,2025-04-20,1
6952,1421,187,2025-02-15,2
6953,1776,110,2025-07-07,4
6954,1151,179,2025-12-21,4
6955,955,175,2025-05-28,5
6956,619,189,2025-07-18,2
6957,1893,147,2026-01-14,4
6958,1492,167,2025-04-18,3
6959,1729,149,2025-07-11,2
6960,946,196,2025-05-21,2
6961,816,178,2025-12-19,1
6962,9,130,2025-11-14,3
6963,1152,166,2025-11-22,4
6964,1323,135,2025-06-10,3
6965,474,146,2025-04-15,1
6966,182,129,2025-11-24,2
6967,1155,158,2025-03-01,1
6968,284,175,2025-05-23,2
6969,1958,174,2025-07-26,2
6970,920,128,2025-10-11,4
6971,696,171,2025-11-23,5
6972,550,186,2025-04-06,1
6973,1806,167,2025-07-29,5
6974,238,135,2025-12-02,4
6975,410,116,2025-03-12,1
6976,413,187,2025-11-18,1
6977,225,180,2026-01-17,4
6978,1918,159,2025-07-25,2
6979,1501,119,2025-03-10,1
6980,146,107,2025-07-20,2
6981,1020,101,2025-07-14,2
6982,1405,109,2025-12-13,1
6983,225,158,2025-08-17,3
6984,1589,132,2026-02-01,4
6985,508,138,2025-04-22,3
6986,1405,133,2025-03-25,3
6987,130,187,2025-07-27,3
6988,745,135,2025-09-29,4
6989,946,183,2025-04-05,1
6990,1768,112,2025-11-04,4
6991,1777,119,2025-12-22,5
6992,1091,124,2025-03-04,4
6993,1323,175,2025-04-01,5
6994,1405,115,2025-10-15,2
6995,1170,170,2025-09-16,4
6996,556,153,2025-03-20,2
6997,461,198,2025-05-14,3
6998,310,161,2025-04-24,5
6999,1506,174,2025-04-08,1
7000,171,159,2025-06-12,2
7001,1809,149,2025-03-04,1
7002,1305,105,2025-07-05,3
7003,799,123,2025-03-03,5
7004,702,123,2025-05-17,5
7005,1859,104,2026-01-14,4
7006,1180,158,2025-08-26,3
7007,302,154,2025-12-24,3
7008,754,105,2025-12-15,2
7009,1536,151,2025-03-13,5
7010,127,129,2025-11-22,4
7011,1689,125,2025-12-13,1
7012,497,172,2025-11-20,1
7013,1922,132,2025-11-27,3
7014,1417,165,2025-11-23,2
7015,347,150,2025-12-27,1
7016,1099,140,2025-09-21,4
7017,1863,194,2025-02-05,4
7018,1953,151,2025-06-03,5
7019,709,173,2025-12-10,1
7020,773,141,2025-08-27,2
7021,1579,162,2025-12-18,2
7022,315,179,2025-11-09,5
7023,272,175,2025-06-17,1
7024,707,165,2026-01-20,3
7025,1606,181,2025-07-31,1
7026,1394,102,2025-06-04,3
7027,28,131,2025-11-22,1
7028,104,104,2025-05-05,3
7029,1803,154,2025-09-19,2
7030,103,107,2025-05-13,4
7031,243,172,2026-01-29,4
7032,833,103,2025-04-22,5
7033,754,157,2025-11-16,4
7034,2000,128,2025-03-16,2
7035,726,102,2025-04-07,4
7036,82,183,2026-01-27,5
7037,1493,121,2025-02-20,3
7038,1665,151,2025-08-17,3
7039,417,112,2026-01-16,3
7040,1805,122,2025-09-19,1
7041,1812,153,2025-03-15,5
7042,1381,191,2025-10-27,3
7043,973,162,2025-12-16,2
7044,325,163,2025-06-20,2
7045,1483,196,2025-11-24,2
7046,930,102,2025-05-23,5
7047,1666,193,2025-06-14,4
7048,1550,189,2025-03-12,3
7049,1362,131,2025-03-14,3
7050,315,159,2025-05-22,4
7051,1977,167,2025-04-05,5
7052,297,167,2025-04-23,3
7053,1179,149,2025-10-12,2
7054,1095,155,2025-03-12,4
7055,1758,195,2025-12-23,2
7056,1293,115,2025-06-13,2
7057,1565,193,2025-08-16,4
7058,778,176,2025-07-04,1
7059,1453,143,2025-08-31,4
7060,1193,130,2025-05-14,1
7061,1623,174,2025-05-19,3
7062,85,166,2025-06-15,4
7063,1892,116,2025-12-31,2
7064,167,109,2025-11-09,1
7065,752,168,2025-07-25,3
7066,1252,192,2025-12-25,3
7067,1863,140,2025-08-27,4
7068,1918,174,2026-01-28,4
7069,410,112,2026-01-14,1
7070,1208,144,2025-12-29,5
7071,666,193,2025-07-02,3
7072,1712,115,2025-02-23,3
7073,1569,102,2025-06-21,5
7074,1701,167,2025-05-10,2
7075,1512,130,2025-12-26,1
7076,42,124,2025-03-26,4
7077,283,108,2025-08-17,4
7078,813,160,2025-07-02,3
7079,994,123,2025-10-24,2
7080,765,142,2025-09-15,5
7081,1469,104,2025-02-08,5
7082,1402,123,2025-10-30,2
7083,607,108,2025-05-14,5
7084,453,157,2025-04-02,2
7085,893,198,2025-11-10,3
7086,1736,195,2025-02-09,5
7087,177,191,2025-06-28,2
7088,1119,185,2025-07-29,5
7089,1614,164,2025-07-05,3
7090,1401,107,2025-03-12,4
7091,199,107,2025-04-21,5
7092,1497,139,2025-05-23,1
7093,1750,168,2025-02-25,2
7094,1880,106,2025-05-23,5
7095,259,148,2025-05-16,2
7096,1095,172,2025-02-20,4
7097,1284,166,2025-11-10,2
7098,476,136,2026-01-18,2
7099,202,198,2025-10-24,3
7100,354,103,2025-05-16,1
7101,635,171,2025-11-08,4
7102,200,159,2025-10-23,2
7103,930,189,2025-11-21,5
7104,1901,158,2025-08-21,3
7105,581,177,2025-11-28,3
7106,1251,142,2025-10-26,5
7107,1356,107,2025-03-22,5
7108,495,183,2025-07-19,2
7109,1750,110,2025-02-18,5
7110,2,161,2025-03-10,4
7111,795,133,2025-10-29,1
7112,1913,130,2025-05-06,2
7113,201,191,2025-06-25,3
7114,1470,200,2025-04-23,5
7115,1383,135,2025-04-02,2
7116,1690,103,2025-02-19,5
7117,3,132,2025-05-15,1
7118,1033,155,2025-06-09,1
7119,1429,124,2025-07-22,4
7120,53,192,2025-06-06,1
7121,867,138,2025-08-28,4
7122,1582,198,2025-10-06,1
7123,1764,131,2026-02-02,1
7124,1131,135,2025-06-03,5
7125,1931,162,2025-03-09,2
7126,1467,199,2025-06-29,5
7127,1890,143,2025-12-19,4
7128,1516,105,2025-03-27,1
7129,262,175,2025-03-02,4
7130,1291,117,2025-06-06,4
7131,1054,175,2025-03-17,4
7132,366,184,2025-07-14,2
7133,633,191,2025-10-21,3
7134,445,150,2025-05-05,4
7135,497,109,2025-06-14,1
7136,324,195,2025-08-21,5
7137,1176,171,2025-02-23,1
7138,421,193,2026-01-26,1
7139,892,192,2025-04-01,1
7140,1861,195,2025-07-13,2
7141,1811,123,2026-01-05,2
7142,449,178,2025-02-19,1
7143,961,179,2025-02-24,1
7144,1660,134,2025-05-03,4
7145,509,172,2025-12-09,4
7146,196,159,2026-01-31,2
7147,960,196,2025-05-26,5
7148,931,158,2025-12-07,4
7149,1779,125,2025-04-12,1
7150,1481,171,2025-05-09,4
7151,1325,126,2026-01-04,5
7152,1873,116,2025-12-03,5
7153,251,178,2025-12-14,4
7154,301,110,2025-10-05,4
7155,66,110,2025-02-11,3
7156,957,145,2025-10-30,1
7157,940,178,2025-10-27,2
7158,1281,133,2025-03-10,2
7159,1504,200,2026-02-02,4
7160,1551,121,2025-06-03,3
7161,657,112,2025-02-19,3
7162,868,120,2025-10-13,3
7163,6,176,2025-11-29,1
7164,145,110,2026-01-23,1
7165,764,198,2025-12-20,2
7166,985,140,2025-08-12,3
7167,69,147,2025-06-12,1
7168,164,170,2026-01-30,3
7169,1915,165,2025-04-20,5
7170,363,117,2025-09-06,5
7171,1842,156,2025-10-27,5
7172,1431,187,2025-09-22,5
7173,1930,181,2025-11-02,4
7174,1465,125,2025-06-09,1
7175,1450,171,2025-04-14,3
7176,522,173,2025-02-10,4
7177,1229,194,2025-11-03,1
7178,1432,146,2025-08-14,3
7179,1955,178,2025-08-17,4
7180,1771,170,2025-02-25,2
7181,762,149,2025-07-20,1
7182,1593,166,2025-03-22,4
7183,1865,128,2025-09-16,4
7184,821,140,2025-02-19,4
7185,1568,128,2025-07-05,2
7186,1729,180,2025-06-09,4
7187,1440,157,2026-01-24,5
7188,1911,182,2025-12-12,5
7189,916,140,2025-09-26,2
7190,1896,125,2025-02-12,5
7191,1228,189,2025-09-05,4
7192,460,159,2025-10-21,3
7193,271,145,2025-08-12,3
7194,1400,114,2025-02-28,5
7195,1127,112,2025-11-16,1
7196,649,135,2026-01-04,1
7197,1616,191,2025-09-02,3
7198,520,176,2025-03-10,3
7199,880,152,2025-07-21,5
7200,648,117,2025-03-09,3
7201,615,126,2025-09-16,4
7202,973,151,2025-03-14,4
7203,1042,153,2025-02-08,4
7204,788,144,2025-12-18,3
7205,569,193,2025-07-10,2
7206,77,166,2025-11-22,3
7207,1165,124,2025-12-08,3
7208,495,193,2025-05-02,3
7209,1116,156,2025-08-31,5
7210,1089,183,2025-10-04,4
7211,1221,139,2025-11-30,5
7212,648,177,2025-02-18,4
7213,1855,143,2026-01-03,5
7214,1222,116,2025-05-12,5
7215,1590,167,2025-10-27,4
7216,453,196,2025-02-09,5
7217,1712,172,2026-01-11,5
7218,1710,146,2025-12-05,2
7219,1521,120,2025-06-17,4
7220,1045,123,2025-03-22,1
7221,132,143,2025-06-22,5
7222,1502,107,2025-06-27,5
7223,349,144,2025-09-07,2
7224,1879,156,2025-10-29,4
7225,163,196,2026-01-24,5
7226,376,133,2025-03-18,2
7227,1662,170,2025-03-06,5
7228,1047,127,2026-02-02,4
7229,1234,199,2025-05-28,1
7230,177,141,2025-12-24,3
7231,795,112,2025-04-18,1
7232,1787,170,2025-07-28,3
7233,2000,133,2025-04-19,2
7234,82,130,2025-07-22,1
7235,634,139,2026-01-13,4
7236,803,165,2025-05-20,2
7237,281,140,2025-11-19,2
7238,416,118,2025-10-26,5
7239,1796,111,2025-09-05,1
7240,1107,128,2025-11-26,2
7241,1917,103,2026-01-22,5
7242,854,103,2025-08-04,3
7243,224,144,2025-08-18,2
7244,801,149,2025-08-25,2
7245,1979,106,2025-03-20,1
7246,504,116,2025-06-18,2
7247,237,199,2025-03-23,5
7248,1870,144,2026-01-27,5
7249,948,128,2025-06-08,3
7250,1599,110,2025-10-14,1
7251,69,193,2026-01-17,3
7252,1211,144,2025-09-14,2
7253,1309,144,2025-06-17,5
7254,1953,102,2025-06-20,2
7255,1193,149,2025-04-02,1
7256,857,188,2025-11-10,3
7257,1199,128,2025-12-26,4
7258,84,112,2025-08-16,1
7259,412,187,2025-04-02,5
7260,1612,188,2025-05-25,1
7261,1363,125,2026-01-03,4
7262,818,120,2026-01-11,3
7263,306,127,2025-08-25,3
7264,909,162,2025-10-06,1
7265,1536,195,2026-01-20,5
7266,928,171,2025-12-15,3
7267,350,127,2026-01-13,5
7268,1167,137,2025-07-25,3
7269,563,142,2025-06-17,1
7270,1581,126,2025-03-05,2
7271,445,194,2025-03-12,2
7272,1294,180,2025-05-31,2
7273,1036,126,2025-11-19,5
7274,1739,181,2025-09-19,2
7275,1945,160,2025-08-31,1
7276,67,115,2025-11-13,3
7277,1240,132,2025-03-26,4
7278,1644,161,2025-08-03,4
7279,817,174,2026-02-01,3
7280,1552,136,2025-02-21,4
7281,834,132,2025-06-19,4
7282,727,141,2025-07-12,3
7283,1072,175,2025-10-03,3
7284,742,124,2026-01-27,1
7285,1738,174,2026-01-09,3
7286,541,160,2025-12-09,3
7287,652,198,2025-09-04,4
7288,1738,104,2025-04-25,4
7289,1896,191,2025-07-14,2
7290,648,163,2025-10-19,3
7291,1655,191,2025-08-26,3
7292,673,111,2025-11-06,2
7293,1748,138,2026-01-13,1
7294,1032,106,2025-06-29,2
7295,1470,148,2025-09-08,1
7296,817,101,2025-12-07,5
7297,892,129,2025-02-03,1
7298,481,138,2025-06-08,2
7299,1913,134,2025-10-28,1
7300,1575,193,2025-12-31,3
7301,1124,180,2025-04-14,1
7302,1712,197,2025-02-03,2
7303,1997,176,2025-09-06,5
7304,1945,162,2025-08-01,1
7305,893,135,2025-11-16,3
7306,152,169,2025-06-27,2
7307,154,110,2025-11-25,4
7308,834,124,2025-02-25,4
7309,958,159,2025-04-16,4
7310,226,103,2025-03-23,3
7311,1285,199,2026-01-07,1
7312,1806,105,2025-09-27,2
7313,663,192,2025-10-10,4
7314,1956,117,2025-10-10,5
7315,978,137,2025-08-08,2
7316,1210,109,2025-09-09,3
7317,1821,156,2025-12-31,4
7318,1995,137,2025-03-25,3
7319,657,161,2025-05-08,2
7320,1929,182,2025-11-25,3
7321,1237,149,2026-01-31,5
7322,129,157,2025-11-24,3
7323,995,155,2025-11-07,5
7324,1523,140,2025-02-27,2
7325,1760,198,2025-11-26,2
7326,1934,122,2025-12-08,5
7327,101,131,2025-02-07,4
7328,747,142,2026-01-23,3
7329,136,132,2025-06-04,4
7330,1824,124,2025-08-03,3
7331,1620,129,2025-07-21,4
7332,1392,194,2025-12-27,5
7333,1077,140,2025-06-26,2
7334,1070,105,2025-07-15,4
7335,773,142,2025-03-19,2
7336,1256,112,2025-03-12,1
7337,803,178,2025-06-28,1
7338,1891,169,2025-02-16,5
7339,1458,177,2025-05-06,2
7340,1872,182,2026-01-23,3
7341,1432,198,2025-06-20,4
7342,102,162,2025-09-23,4
7343,1355,185,2025-04-22,5
7344,1504,163,2025-10-15,4
7345,628,133,2026-01-10,1
7346,79,190,2025-11-04,5
7347,1583,128,2025-10-19,3
7348,622,120,2025-09-12,3
7349,929,157,2025-03-05,3
7350,1424,125,2025-07-12,2
7351,1242,121,2025-10-16,3
7352,682,124,2025-08-15,4
7353,483,165,2026-01-13,4
7354,193,172,2025-07-31,3
7355,1749,172,2025-09-05,2
7356,1170,103,2026-01-14,5
7357,1392,108,2025-08-09,1
7358,555,114,2025-12-17,4
7359,1086,182,2025-10-05,5
7360,1584,108,2026-01-08,5
7361,1038,111,2025-07-25,4
7362,274,101,2025-10-20,3
7363,135,150,2025-03-17,1
7364,1568,131,2025-12-13,2
7365,675,104,2025-04-02,4
7366,169,119,2025-02-08,5
7367,1599,199,2025-10-26,4
7368,473,180,2025-12-30,3
7369,742,155,2025-05-30,1
7370,666,148,2025-03-31,5
7371,1764,109,2025-04-11,1
7372,1762,172,2025-03-20,5
7373,1368,162,2025-02-26,1
7374,1833,113,2025-06-18,2
7375,1207,117,2025-12-15,4
7376,1197,184,2025-06-30,3
7377,1534,160,2025-06-06,1
7378,1363,116,2025-02-04,2
7379,996,148,2025-10-05,2
7380,939,128,2026-02-01,1
7381,697,111,2025-03-07,2
7382,1476,142,2025-06-05,5
7383,1796,139,2025-04-30,2
7384,654,140,2025-08-08,1
7385,553,195,2025-05-27,3
7386,1392,163,2026-01-04,5
7387,410,176,2025-08-12,1
7388,1751,155,2025-06-27,1
7389,403,197,2025-12-13,3
7390,1631,127,2025-11-27,3
7391,1872,176,2025-11-01,4
7392,1220,121,2025-06-30,5
7393,1794,182,2025-09-04,4
7394,1561,145,2025-10-11,5
7395,1525,144,2025-09-30,1
7396,1184,135,2025-07-02,4
7397,1726,145,2025-06-08,5
7398,892,187,2025-03-01,5
7399,1109,125,2026-01-01,3
7400,1568,168,2025-10-04,4
7401,1651,146,2025-12-09,1
7402,1868,193,2025-03-18,5
7403,1493,107,2025-11-08,2
7404,1254,152,2025-04-25,2
7405,1212,164,2026-01-27,1
7406,1548,118,2025-05-21,1
7407,1034,135,2025-11-01,5
7408,645,196,2025-10-06,5
7409,948,158,2025-04-21,4
7410,1189,197,2025-11-04,3
7411,750,108,2025-08-27,2
7412,430,195,2025-07-01,4
7413,1900,131,2025-07-06,2
7414,1370,104,2026-01-21,2
7415,758,160,2025-11-15,3
7416,911,135,2025-12-03,4
7417,1912,189,2025-10-12,1
7418,1916,135,2025-09-13,3
7419,1793,136,2025-08-04,3
7420,708,180,2025-06-18,1
7421,1151,103,2025-04-19,3
7422,1044,138,2025-04-28,1
7423,832,112,2025-06-16,3
7424,780,164,2025-08-11,3
7425,982,197,2025-02-20,2
7426,233,119,2025-07-03,5
7427,1331,188,2025-03-06,2
7428,1204,176,2025-12-17,2
7429,22,178,2025-10-08,4
7430,1746,161,2025-11-24,2
7431,68,174,2025-06-06,4
7432,591,178,2025-02-25,5
7433,1595,189,2025-02-22,1
7434,689,156,2026-01-06,2
7435,414,150,2025-10-06,5
7436,340,177,2025-06-23,5
7437,821,164,2025-12-13,2
7438,1701,174,2025-02-24,4
7439,824,179,2025-08-02,3
7440,1146,197,2025-04-02,4
7441,737,157,2025-04-15,5
7442,584,173,2025-12-04,2
7443,1224,158,2025-02-05,1
7444,140,117,2026-01-05,3
7445,1804,165,2025-12-22,5
7446,681,125,2025-10-16,2
7447,1035,191,2025-03-05,4
7448,1219,161,2025-03-08,2
7449,1059,152,2025-09-24,3
7450,364,175,2025-12-21,4
7451,1783,156,2025-12-14,2
7452,537,120,2025-05-01,1
7453,864,185,2025-08-11,1
7454,1724,179,2025-05-25,5
7455,880,194,2025-05-15,1
7456,790,151,2025-02-19,5
7457,819,164,2025-06-16,4
7458,540,192,2025-06-18,3
7459,1707,139,2025-07-29,3
7460,1678,105,2025-08-23,5
7461,161,127,2025-04-02,3
7462,948,106,2025-07-24,3
7463,1428,171,2025-09-09,2
7464,1019,122,2025-06-17,3
7465,38,122,2025-12-14,4
7466,636,146,2025-02-26,2
7467,63,136,2025-12-24,4
7468,441,143,2025-08-10,3
7469,589,160,2025-07-07,4
7470,1569,110,2025-02-17,3
7471,804,110,2026-01-28,3
7472,1212,179,2025-04-28,5
7473,884,170,2025-07-06,4
7474,385,113,2025-06-26,1
7475,16,191,2025-12-03,3
7476,1917,120,2025-04-25,1
7477,1872,144,2025-02-25,2
7478,1730,117,2025-10-10,1
7479,1891,172,2025-11-01,1
7480,1429,175,2025-10-16,3
7481,47,123,2025-06-22,4
7482,1243,165,2025-10-21,3
7483,1032,179,2025-06-27,4
7484,798,126,2025-09-29,5
7485,1960,115,2025-07-29,4
7486,1769,198,2025-12-26,1
7487,1114,113,2025-03-17,2
7488,186,117,2025-10-28,3
7489,1891,110,2025-09-29,2
7490,732,131,2025-12-03,3
7491,224,104,2025-03-10,2
7492,260,148,2025-08-13,5
7493,1313,174,2025-05-28,1
7494,1252,143,2025-06-18,2
7495,1606,183,2025-10-15,1
7496,1876,120,2025-07-21,2
7497,506,120,2025-02-26,1
7498,1341,152,2025-08-25,2
7499,1989,127,2025-08-12,3
7500,1590,121,2025-06-17,5
7501,1000,179,2025-09-15,1
7502,542,123,2025-11-29,5
7503,665,149,2026-01-09,4
7504,991,110,2025-07-10,2
7505,1108,196,2025-11-04,5
7506,44,123,2025-03-30,2
7507,1486,112,2025-05-01,2
7508,536,124,2025-07-24,1
7509,609,128,2025-04-08,1
7510,1022,171,2025-09-26,4
7511,1103,165,2025-04-12,1
7512,184,151,2025-02-10,5
7513,1419,152,2025-10-23,1
7514,1836,174,2025-11-04,2
7515,1149,177,2025-07-06,2
7516,1886,145,2025-11-24,4
7517,362,124,2025-03-22,5
7518,1034,106,2025-06-16,3
7519,155,115,2025-08-21,2
7520,237,126,2025-05-12,5
7521,1372,160,2025-08-18,3
7522,162,110,2025-02-04,2
7523,573,136,2025-09-20,1
7524,658,112,2025-04-20,4
7525,1306,196,2025-11-17,4
7526,5,107,2025-09-10,3
7527,1686,191,2025-05-07,3
7528,659,159,2025-04-11,4
7529,601,107,2025-06-27,4
7530,464,138,2025-07-03,1
7531,536,103,2026-01-24,1
7532,710,194,2025-09-01,1
7533,1507,138,2025-03-22,3
7534,1130,176,2025-07-25,2
7535,434,156,2025-08-13,1
7536,259,199,2025-09-01,4
7537,977,129,2025-05-09,2
7538,739,160,2025-09-25,2
7539,249,151,2025-02-23,4
